stock_code,description,revenue,sold_units,orders,return_value,return_units,cancelled_orders,return_unit_rate
85194S,HANGING SPRING FLOWER EGG SMALL,489.17,1197,72,18.39,29.0,3.0,0.02365415986949429
35809A,ENAMEL PINK TEA CONTAINER,488.89,421,62,0.0,0.0,0.0,0.0
21202,DOLLY HONEYCOMB GARLAND,487.11,475,25,0.0,0.0,0.0,0.0
21867,PINK UNION JACK  LUGGAGE TAG,486.5,353,121,0.0,0.0,0.0,0.0
21454,PAINTED PINK RABBIT,486.01,573,136,0.0,0.0,0.0,0.0
84820,DANISH ROSE TRINKET TRAYS,484.63,261,31,23.8,4.0,1.0,0.01509433962264151
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET,484.34999999999997,421,85,0.0,0.0,0.0,0.0
23218,LAUREL STAR ANTIQUE GOLD,483.03,379,40,0.0,0.0,0.0,0.0
21634,ASSORTED MINI MADRAS NOTEBOOK,481.95,976,28,0.0,0.0,0.0,0.0
22638,SET OF 4 NAPKIN CHARMS CROWNS,481.88,300,52,2.55,1.0,1.0,0.0033222591362126247
22230,JIGSAW TREE WITH WATERING CAN,480.91999999999996,1048,101,13.53,16.0,4.0,0.015037593984962405
21587,COSY HOUR GIANT TUBE MATCHES,480.75,197,26,0.0,0.0,0.0,0.0
90209C,PINK ENAMEL+GLASS HAIR COMB,480.5,263,31,6.300000000000001,3.0,1.0,0.011278195488721804
21741,COSY SLIPPER SHOES LARGE GREEN,480.1700000000001,147,40,0.0,0.0,0.0,0.0
21507,ELEPHANT BIRTHDAY CARD,479.82,1122,95,10.08,24.0,2.0,0.020942408376963352
23169,CLASSIC GLASS SWEET JAR,479.45000000000005,119,14,379.15000000000003,93.0,34.0,0.4386792452830189
84849B,FAIRY SOAP SOAP HOLDER,478.83,266,76,1.69,1.0,1.0,0.003745318352059925
20803,SMALL PINK GLASS SUNDAE DISH,478.72,945,40,28.56,68.0,2.0,0.06712734452122408
23422,PANTRY HOOK BALLOON WHISK,477.89,213,47,0.0,0.0,0.0,0.0
85049F,BABY BOOM RIBBONS,477.34,378,88,0.0,0.0,0.0,0.0
21472,LADYBIRD + BEE RAFFIA FOOD COVER,476.41,123,37,0.0,0.0,0.0,0.0
23561,SET OF 6 RIBBONS PARTY,476.0,170,16,0.0,0.0,0.0,0.0
85093,CANDY SPOT EGG WARMER HARE,475.18,708,88,0.0,0.0,0.0,0.0
22184,CAKE STAND VICTORIAN FILIGREE LARGE,471.86,56,35,17.0,2.0,2.0,0.034482758620689655
21366,MIRRORED WALL ART PHOTO FRAMES,470.16999999999996,89,46,0.0,0.0,0.0,0.0
84674,FLYING PIG WATERING CAN,469.90000000000003,194,47,11.8,4.0,1.0,0.020202020202020204
23521,WALL ART CAT AND BIRD,469.73,143,40,0.0,0.0,0.0,0.0
20716,PARTY FOOD SHOPPER BAG,469.63,400,73,0.0,0.0,0.0,0.0
20707,CRAZY DAISY HEART DECORATION,468.39,464,149,1.25,1.0,1.0,0.002150537634408602
20615,BLUE POLKADOT PASSPORT COVER,466.99,309,95,0.0,0.0,0.0,0.0
20831,GOLD PHOTO FRAME,466.53000000000003,216,39,0.0,0.0,0.0,0.0
84917,WHITE HAND TOWEL WITH BUTTERFLY,466.3,184,27,0.0,0.0,0.0,0.0
22647,CERAMIC LOVE HEART MONEY BANK,466.18,732,45,17.4,12.0,1.0,0.016129032258064516
23379,PACK OF 12 RED APPLE TISSUES,465.36,1220,76,0.0,0.0,0.0,0.0
21374,MIRRORED WALL ART SKULLS,463.79,304,46,0.0,0.0,0.0,0.0
23455,SMALL PARLOUR PICTURE FRAME,462.45,165,33,0.0,0.0,0.0,0.0
22517,CHILDS GARDEN RAKE PINK,462.33000000000004,206,69,0.0,0.0,0.0,0.0
20838,FRENCH LATTICE CUSHION COVER,461.45,385,57,10.2,12.0,1.0,0.030226700251889168
35598B,BLACK CHRISTMAS TREE 60CM,460.64,558,25,0.0,0.0,0.0,0.0
21003,ROSE DU SUD CUSHION COVER,460.58,78,46,0.0,0.0,0.0,0.0
23691,WRAP KEEP CALM BIRTHDAY,460.5,1125,36,0.0,0.0,0.0,0.0
22344,PARTY PIZZA DISH PINK POLKADOT,460.38,1228,76,0.0,0.0,0.0,0.0
21063,PARTY INVITES JAZZ HEARTS,458.31,528,102,0.0,0.0,0.0,0.0
21062,PARTY INVITES SPACEMAN,458.22999999999996,539,74,0.0,0.0,0.0,0.0
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,457.61999999999995,286,25,3.3,2.0,1.0,0.006944444444444444
21220,SET/4 BADGES DOGS,457.51,348,89,0.0,0.0,0.0,0.0
23045,PAPER LANTERN 5 POINT STAR MOON,456.48,108,20,83.0,20.0,1.0,0.15625
17096,ASSORTED LAQUERED INCENSE HOLDERS,455.9800000000001,2545,24,0.0,0.0,0.0,0.0
21851,LILAC DIAMANTE PEN IN GIFT BOX,454.99,141,63,0.0,0.0,0.0,0.0
35004G,SET OF 3 GOLD FLYING DUCKS,454.65,127,21,3.9,2.0,1.0,0.015503875968992248
22268,EASTER DECORATION SITTING BUNNY,454.5,531,75,8.26,40.0,2.0,0.07005253940455342
21415,CLAM SHELL SMALL,454.42,223,46,0.0,0.0,0.0,0.0
84920,PINK FLOWER FABRIC PONY,453.73,117,48,0.0,0.0,0.0,0.0
84916,HAND TOWEL PALE BLUE W FLOWERS,453.39,223,29,0.0,0.0,0.0,0.0
85169C,EAU DE NIL LOVE BIRD CANDLE,452.86,429,46,15.0,12.0,1.0,0.027210884353741496
23509,MINI PLAYING CARDS FUN FAIR,452.72,1065,65,0.0,0.0,0.0,0.0
22813,PACK 3 BOXES BIRD PANETTONE,451.84,204,31,0.0,0.0,0.0,0.0
21061,PARTY INVITES FOOTBALL,451.7,488,83,0.0,0.0,0.0,0.0
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,451.59,1153,49,0.0,0.0,0.0,0.0
23548,WRAP MAGIC FOREST,451.5,1075,43,0.0,0.0,0.0,0.0
48189,DOORMAT FRIENDSHIP,451.10999999999996,27,17,0.0,0.0,0.0,0.0
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,450.08,40,32,0.0,0.0,0.0,0.0
20770,ABSTRACT CIRCLE JOURNAL,449.8,185,72,0.0,0.0,0.0,0.0
22640,SET OF 4 NAPKIN CHARMS 3 KEYS,449.39,238,57,0.0,0.0,0.0,0.0
22598,CHRISTMAS MUSICAL ZINC TREE,447.35999999999996,994,95,5.1,6.0,1.0,0.006
20669,RED HEART LUGGAGE TAG,447.34,304,96,0.0,0.0,0.0,0.0
21365,MIRRORED WALL ART STARS,447.09000000000003,363,52,0.0,0.0,0.0,0.0
84600,NEW BAROQUE JEWELLERY BOX,446.89,53,25,7.95,1.0,1.0,0.018518518518518517
22486,PLASMATRONIC LAMP,446.45,71,25,76.5,6.0,3.0,0.07792207792207792
84976,RECTANGULAR SHAPED MIRROR,446.15000000000003,512,37,11.06,14.0,2.0,0.026615969581749048
22390,PAPERWEIGHT CHILDHOOD MEMORIES,445.44,268,36,0.0,0.0,0.0,0.0
22643,SET OF 4 NAPKIN CHARMS LEAVES,445.16999999999996,240,48,0.0,0.0,0.0,0.0
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",444.63,538,96,8.4,20.0,1.0,0.035842293906810034
21656,RIDGED GLASS POSY VASE,444.58,219,47,0.0,0.0,0.0,0.0
21580,RABBIT  DESIGN  COTTON TOTE BAG,444.07,181,62,0.0,0.0,0.0,0.0
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,441.89,82,56,0.0,0.0,0.0,0.0
20768,GREEN FERN JOURNAL,441.12,177,55,0.0,0.0,0.0,0.0
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,441.07,1421,57,0.0,0.0,0.0,0.0
35637A,IVORY STRING CURTAIN WITH POLE,440.62,170,28,0.0,0.0,0.0,0.0
20619,TROPICAL PASSPORT COVER,439.65,262,99,0.0,0.0,0.0,0.0
21828,EIGHT PIECE SNAKE  SET,439.54,333,84,0.0,0.0,0.0,0.0
85130C,BEADED CRYSTAL HEART BLUE  LARGE,438.87,483,46,0.0,0.0,0.0,0.0
22545,MINI JIGSAW BUNNIES,436.09,1143,75,0.42,1.0,1.0,0.0008741258741258741
84360,TABLE LAMP WHITE SHADE WOOD BASE,434.12,78,20,0.0,0.0,0.0,0.0
35653,VINTAGE BEAD NOTEBOOK,433.19,150,52,0.0,0.0,0.0,0.0
85168B,BLACK BAROQUE CARRIAGE CLOCK,432.78999999999996,51,35,0.0,0.0,0.0,0.0
22229,BUNNY WOODEN PAINTED WITH FLOWER,432.46,568,101,1.7,2.0,1.0,0.0035087719298245615
23457,LARGE PARLOUR PICTURE FRAME,431.98,86,29,0.0,0.0,0.0,0.0
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,431.72999999999996,180,49,7.6499999999999995,3.0,1.0,0.01639344262295082
23058,CHRISTMAS HANGING SNOWFLAKE,430.86,490,48,0.0,0.0,0.0,0.0
20705,MRS ROBOT SOFT TOY,428.85,143,28,1.95,1.0,1.0,0.006944444444444444
21002,ROSE DU SUD DRAWSTRING BAG,428.66,125,66,0.0,0.0,0.0,0.0
21088,SET/6 FRUIT SALAD PAPER CUPS,428.28000000000003,1678,103,2.2800000000000002,12.0,1.0,0.007100591715976331
77101A,UNION FLAG WINDSOCK,428.19,388,22,0.0,0.0,0.0,0.0
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",428.0,683,105,0.0,0.0,0.0,0.0
21758,VINTAGE SHELLS PRINT,427.46000000000004,50,32,0.0,0.0,0.0,0.0
84658,WHITE STITCHED CUSHION COVER,426.13,59,22,0.0,0.0,0.0,0.0
23522,DOG AND BALL WALL ART,425.87999999999994,252,4,0.0,0.0,0.0,0.0
21318,GLASS CHALICE BLUE SMALL,425.08,696,49,16.71,17.0,5.0,0.023842917251051893
20934,SET/3 POT PLANT CANDLES,424.46000000000004,68,32,75.30000000000001,14.0,4.0,0.17073170731707318
72799F,IVORY PILLAR CANDLE GOLD FLOCK,424.08000000000004,145,30,0.0,0.0,0.0,0.0
20765,CHRYSANTHEMUM SKETCHBOOK,423.55,104,59,0.0,0.0,0.0,0.0
90200E,GREEN SWEETHEART BRACELET,423.41,103,44,0.0,0.0,0.0,0.0
90154,LAZER CUT NECKLACE W PASTEL BEADS,421.75,57,5,0.0,0.0,0.0,0.0
85136C,RED SHARK HELICOPTER,421.18,52,36,0.0,0.0,0.0,0.0
20762,GREEN FERN SKETCHBOOK,420.08,106,56,0.0,0.0,0.0,0.0
22051,BLUE SCANDINAVIAN PAISLEY WRAP,420.0,1000,39,0.0,0.0,0.0,0.0
21129,SILVER FISHING GNOME,419.52000000000004,52,27,13.9,2.0,1.0,0.037037037037037035
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,419.01000000000005,224,48,0.0,0.0,0.0,0.0
84970l,SINGLE HEART ZINC T-LIGHT HOLDER,418.98,201,50,0.0,0.0,0.0,0.0
90114,SUMMER DAISIES BAG CHARM,417.96,167,88,0.0,0.0,0.0,0.0
22405,MONEY BOX POCKET MONEY DESIGN,417.86,374,70,1.06,1.0,1.0,0.0026666666666666666
84821,DANISH ROSE DELUXE COASTER,417.34999999999997,947,40,10.2,12.0,1.0,0.01251303441084463
22214,CANDLE PLATE LACE WHITE,416.59999999999997,193,56,0.0,0.0,0.0,0.0
21147,JINGLE BELLS TREE DECORATION,415.77,203,76,0.0,0.0,0.0,0.0
22108,PING! MICROWAVE PLATE,415.09000000000003,152,63,0.0,0.0,0.0,0.0
21817,GLITTER CHRISTMAS TREE,414.63,912,58,0.0,0.0,0.0,0.0
21579,LOLITA  DESIGN  COTTON TOTE BAG,414.22,178,50,22.5,10.0,3.0,0.05319148936170213
21285,RETROSPOT CANDLE  MEDIUM,413.88,365,43,15.600000000000001,24.0,1.0,0.061696658097686374
21884,CAKES AND BOWS GIFT  TAPE,413.76,1166,93,0.0,0.0,0.0,0.0
90161C,ANT COPPER LIME BOUDICCA BRACELET,412.74,83,50,0.0,0.0,0.0,0.0
23459,DOLLY CABINET 2 DRAWERS,412.5,33,19,37.5,3.0,2.0,0.08333333333333333
15056p,EDWARDIAN PARASOL PINK,412.48,33,26,0.0,0.0,0.0,0.0
23415,HOME SWEET HOME HOOK,412.17999999999995,328,47,8.25,5.0,1.0,0.015015015015015015
84596E,SMALL LICORICE DES PINK BOWL,412.1,565,79,0.0,0.0,0.0,0.0
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,411.55999999999995,308,20,0.0,0.0,0.0,0.0
22447,PIN CUSHION BABUSHKA BLUE,410.81,137,45,0.0,0.0,0.0,0.0
20830,SILVER PHOTO FRAME,409.83,136,37,2.1,1.0,1.0,0.0072992700729927005
85203,HANGING WOOD AND FELT BUTTERFLY,409.41,896,127,0.0,0.0,0.0,0.0
16219,HOUSE SHAPE PENCIL SHARPENER,407.71999999999997,3048,100,2.88,48.0,1.0,0.015503875968992248
22510,GINGHAM BABUSHKA DOORSTOP,406.49,211,42,0.0,0.0,0.0,0.0
35964,FOLKART CLIP ON STARS,405.25,786,100,0.0,0.0,0.0,0.0
23339,EGG FRYING PAN BLUE,405.0,175,76,0.0,0.0,0.0,0.0
22406,MONEY BOX KINGS CHOICE DESIGN,403.46,346,84,1.25,1.0,1.0,0.002881844380403458
22134,MINI LADLE LOVE HEART RED,401.59999999999997,866,153,0.0,0.0,0.0,0.0
22287,"DECORATION , WOBBLY CHICKEN, METAL",401.0199999999999,236,35,4.68,12.0,1.0,0.04838709677419355
23576,SNACK TRAY RED VINTAGE DOILY,400.03999999999996,198,37,0.0,0.0,0.0,0.0
23429,RED RETRO KITCHEN WALL CLOCK,400.01,47,23,0.0,0.0,0.0,0.0
23039,T-LIGHT HOLDER SILVER HEART HANDLE,399.71,199,28,11.7,6.0,1.0,0.02926829268292683
22345,PARTY PIZZA DISH BLUE POLKADOT,399.62,1120,71,15.299999999999999,18.0,1.0,0.015817223198594025
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,399.03,43,23,8.25,1.0,1.0,0.022727272727272728
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,399.02,37,26,0.0,0.0,0.0,0.0
21131,GOLD STANDING GNOME,398.02,106,28,0.0,0.0,0.0,0.0
84974,S/2 ZINC HEART DESIGN PLANTERS,398.0,40,28,0.0,0.0,0.0,0.0
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,395.61,5884,30,0.0,0.0,0.0,0.0
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,395.11,129,30,0.0,0.0,0.0,0.0
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,395.09999999999997,999,55,0.0,0.0,0.0,0.0
22256,FELT FARM ANIMAL CHICKEN,394.15,291,50,0.0,0.0,0.0,0.0
23661,MILK MAIDS MUG,393.59,219,33,33.0,20.0,4.0,0.08368200836820083
22048,BIRTHDAY BANQUET GIFT WRAP,393.5,975,32,10.5,25.0,1.0,0.025
20867,PINK ROSE FABRIC MIRROR,393.46999999999997,331,62,0.0,0.0,0.0,0.0
90200B,BLACK SWEETHEART BRACELET,392.83,93,47,4.25,1.0,1.0,0.010638297872340425
23116,VEGETABLE GARDEN CHOPPING BOARD,392.34000000000003,78,22,0.0,0.0,0.0,0.0
84826,ASSTD DESIGN 3D PAPER STICKERS,391.93,1165,31,51.0,60.0,1.0,0.04897959183673469
23150,IVORY SWEETHEART SOAP DISH,390.75000000000006,148,49,2.49,1.0,1.0,0.006711409395973154
85232A,SET/3 POLKADOT STACKING TINS,389.55,78,29,14.850000000000001,3.0,1.0,0.037037037037037035
21373,MIRRORED WALL ART SNOWFLAKES,389.04,512,47,9.0,12.0,1.0,0.022900763358778626
23337,EGG FRYING PAN MINT,388.75,180,69,0.0,0.0,0.0,0.0
35095A,BLUE VICTORIAN FABRIC OVAL BOX,388.57,925,100,0.0,0.0,0.0,0.0
23103,BELL HEART DECORATION,387.0,252,9,46.199999999999996,28.0,3.0,0.1
21879,HEARTS GIFT TAPE,386.77000000000004,1178,94,0.0,0.0,0.0,0.0
20854,BLUE PATCH PURSE PINK HEART,386.32,244,41,23.099999999999998,14.0,1.0,0.05426356589147287
71053,WHITE MOROCCAN METAL LANTERN,385.29999999999995,70,26,139.77,39.0,9.0,0.3577981651376147
21881,CUTE CATS TAPE,383.11,1102,79,0.0,0.0,0.0,0.0
21197,MULTICOLOUR  CONFETTI IN TUBE,382.9599999999999,284,27,34.65,21.0,1.0,0.06885245901639345
84919,BLUE CUSHION COVER WITH FLOWER,381.78000000000003,58,29,0.0,0.0,0.0,0.0
22346,PARTY PIZZA DISH GREEN POLKADOT,381.65999999999997,1037,59,0.0,0.0,0.0,0.0
85179A,GREEN BITTY LIGHT CHAIN,380.79,193,59,0.0,0.0,0.0,0.0
21562,HAWAIIAN GRASS SKIRT,380.36,324,28,0.0,0.0,0.0,0.0
16045,POPART WOODEN PENCILS ASST,380.0,8900,68,0.0,0.0,0.0,0.0
23396,LA JARDIN BOTANIQUE CUSHION COVER,379.28,88,28,15.0,4.0,1.0,0.043478260869565216
46776D,WOVEN SUNSET CUSHION COVER,378.29,89,37,0.0,0.0,0.0,0.0
90161B,ANT COPPER TURQ BOUDICCA BRACELET,377.88,76,37,0.0,0.0,0.0,0.0
21243,PINK POLKADOT PLATE,377.56,220,25,13.52,8.0,1.0,0.03508771929824561
21051,RIBBONS PURSE,377.2,192,51,0.0,0.0,0.0,0.0
90160C,TURQ+RED BOUDICCA LARGE BRACELET,377.04,54,26,0.0,0.0,0.0,0.0
47367B,PAIR PADDED HANGERS PINK CHECK,376.27000000000004,112,43,0.0,0.0,0.0,0.0
21284,RETROSPOT CANDLE  SMALL,376.18,404,42,30.36,36.0,2.0,0.08181818181818182
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,375.93,323,65,0.0,0.0,0.0,0.0
84559A,3D SHEET OF DOG STICKERS,375.60999999999996,397,94,0.0,0.0,0.0,0.0
21635,MADRAS NOTEBOOK LARGE,374.96000000000004,271,16,0.0,0.0,0.0,0.0
84663A,GRASS HOPPER WOODEN WALL CLOCK,374.12,272,34,9.11,5.0,3.0,0.018050541516245487
23128,DOLLCRAFT BOY JEAN-PAUL,373.9,82,12,34.650000000000006,7.0,2.0,0.07865168539325842
20782,CAMOUFLAGE EAR MUFF HEADPHONES,373.57,54,27,0.0,0.0,0.0,0.0
21945,STRAWBERRIES  DESIGN FLANNEL,373.34,358,105,0.0,0.0,0.0,0.0
16011,ANIMAL STICKERS,372.33,1773,46,0.0,0.0,0.0,0.0
84915,HAND TOWEL PINK FLOWER AND DAISY,372.33,217,23,0.0,0.0,0.0,0.0
21689,SILVER VANILLA  FLOWER CANDLE POT,369.87,95,26,0.0,0.0,0.0,0.0
84563A,PINK & WHITE BREAKFAST TRAY,369.84000000000003,96,35,0.0,0.0,0.0,0.0
23575,SNACK TRAY PAISLEY PARK,367.34999999999997,179,32,0.0,0.0,0.0,0.0
22532,MAGIC DRAWING SLATE LEAP FROG,366.75,1072,73,0.0,0.0,0.0,0.0
22769,CHALKBOARD KITCHEN ORGANISER,366.73,11,8,225.5,10.0,2.0,0.47619047619047616
22265,EASTER DECORATION NATURAL CHICK,366.15000000000003,540,64,0.0,0.0,0.0,0.0
21000,ROSE DU SUD COSMETICS BAG,365.09,97,52,0.0,0.0,0.0,0.0
21320,GLASS CHALICE GREEN  LARGE,364.22,197,19,14.700000000000001,7.0,1.0,0.03431372549019608
23579,SNACK TRAY I LOVE LONDON,362.65,171,35,0.0,0.0,0.0,0.0
21286,RETROSPOT CANDLE  LARGE,362.12,273,30,0.0,0.0,0.0,0.0
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,361.81,688,41,18.240000000000002,96.0,1.0,0.12244897959183673
21348,PINK SPOTS CHOCOLATE NESTING BOXES,361.55999999999995,140,6,0.0,0.0,0.0,0.0
23044,PAPER LANTERN 9 POINT HOLLY STAR S,361.04,86,20,0.0,0.0,0.0,0.0
16008,SMALL FOLDING SCISSOR(POINTED EDGE),360.71,2892,70,0.0,0.0,0.0,0.0
85049e,SCANDINAVIAN REDS RIBBONS,360.71,109,42,0.0,0.0,0.0,0.0
84632,DECORATIVE HANGING SHELVING UNIT,359.70000000000005,6,5,59.95,1.0,1.0,0.14285714285714285
35954,SMALL FOLKART STAR CHRISTMAS DEC,359.6,1293,54,0.0,0.0,0.0,0.0
21060,PARTY INVITES BALLOON GIRL,359.28999999999996,405,71,0.0,0.0,0.0,0.0
84563B,BLUE & WHITE BREAKFAST TRAY,358.1,98,38,0.0,0.0,0.0,0.0
90209B,GREEN ENAMEL+GLASS HAIR COMB,357.74,185,54,0.0,0.0,0.0,0.0
20856,DENIM PATCH PURSE PINK BUTTERFLY,357.28999999999996,216,61,16.5,10.0,1.0,0.04424778761061947
21263,GREEN GOOSE FEATHER TREE 60CM,356.96999999999997,171,42,3.9,2.0,1.0,0.011560693641618497
22100,SKULLS SQUARE TISSUE BOX,356.46000000000004,757,59,0.0,0.0,0.0,0.0
82095,HEART BUTTONS JEWELLERY BOX,356.11,68,30,0.0,0.0,0.0,0.0
85169D,PINK LOVE BIRD CANDLE,356.08,351,50,1.25,1.0,1.0,0.002840909090909091
85169B,BLACK LOVE BIRD CANDLE,356.06,329,62,0.0,0.0,0.0,0.0
84569A,PACK 3 IRON ON DOG PATCHES,355.84,294,65,0.0,0.0,0.0,0.0
21724,PANDA AND BUNNIES STICKER SHEET,355.83,408,81,0.0,0.0,0.0,0.0
21001,ROSE DU SUD WASHBAG,354.14,74,50,0.0,0.0,0.0,0.0
37482P,CUBIC MUG PINK POLKADOT,354.03,506,47,0.0,0.0,0.0,0.0
47310M,SMALL POP BOX FUNKY MONKEY,353.98,258,87,0.0,0.0,0.0,0.0
21664,RIDGED GLASS STORAGE JAR CREAM LID,353.97,99,18,0.0,0.0,0.0,0.0
21723,ALPHABET HEARTS STICKER SHEET,353.47999999999996,401,59,0.0,0.0,0.0,0.0
23420,PANTRY HOOK TEA STRAINER,353.45,165,32,0.0,0.0,0.0,0.0
23421,PANTRY HOOK SPATULA,353.36,162,33,0.0,0.0,0.0,0.0
21222,SET/4 BADGES BEETLES,353.19,269,73,0.0,0.0,0.0,0.0
35095B,RED VICTORIAN FABRIC OVAL BOX,352.25,862,98,0.0,0.0,0.0,0.0
20652,BLUE POLKADOT LUGGAGE TAG,350.61,268,78,0.0,0.0,0.0,0.0
21555,CERAMIC STRAWBERRY TRINKET TRAY,350.46999999999997,137,69,0.0,0.0,0.0,0.0
22529,MAGIC DRAWING SLATE GO TO THE FAIR,349.87,853,70,0.0,0.0,0.0,0.0
22268,DECORATION SITTING BUNNY,349.54,1480,83,8.26,40.0,2.0,0.02631578947368421
84924A,WAKE UP COCKEREL CALENDAR SIGN,348.59000000000003,81,33,0.0,0.0,0.0,0.0
84631,FRUIT TREE AND BIRDS WALL PLAQUE,348.53,41,24,23.85,3.0,2.0,0.06818181818181818
21421,PORCELAIN ROSE LARGE,348.43000000000006,299,14,0.0,0.0,0.0,0.0
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,347.70000000000005,78,7,636.15,433.0,6.0,0.8473581213307241
20700,GREEN CAT FLORAL CUSHION COVER,345.17,73,54,0.0,0.0,0.0,0.0
47591B,SCOTTIES CHILDRENS APRON,344.78999999999996,209,56,0.0,0.0,0.0,0.0
84849A,HELLO SAILOR BLUE SOAP HOLDER,344.34000000000003,180,53,27.04,16.0,1.0,0.08163265306122448
85129D,BEADED CRYSTAL HEART PINK SMALL,343.99,208,65,0.0,0.0,0.0,0.0
22104,MIRROR MOSAIC CANDLE PLATE,343.71,288,59,0.0,0.0,0.0,0.0
90149,SILVER FLOWR PINK SHELL NECKLACE,342.76000000000005,53,4,0.0,0.0,0.0,0.0
47559b,TEA TIME OVEN GLOVE,342.65,103,28,0.0,0.0,0.0,0.0
84766,SILVER ROCOCO CANDLE STICK,340.7,146,14,37.25,15.0,3.0,0.09316770186335403
23523,WALL ART TREASURE AHOY,340.35,90,25,22.5,6.0,1.0,0.0625
21221,SET/4 BADGES CUTE CREATURES,340.22,261,54,0.0,0.0,0.0,0.0
71270,PHOTO CLIP LINE,338.73,239,49,0.0,0.0,0.0,0.0
22547,MINI JIGSAW DINOSAUR,338.23,809,101,0.84,2.0,1.0,0.002466091245376079
21167,WHITE SAGE INCENSE,337.14,1432,67,10.5,50.0,1.0,0.033738191632928474
72122,COFFEE SCENT PILLAR CANDLE,336.73999999999995,325,61,0.0,0.0,0.0,0.0
23127,DOLLCRAFT GIRL NICOLE,336.6,68,12,64.35000000000001,13.0,3.0,0.16049382716049382
84926E,FLOWERS TILE COASTER,334.76,992,39,0.0,0.0,0.0,0.0
85213,MINI  ZINC GARDEN DECORATIONS,334.03,841,33,0.85,1.0,1.0,0.0011876484560570072
85230B,CINNAMON SCENTED VOTIVE CANDLE,333.2,1288,39,0.0,0.0,0.0,0.0
22259,FELT FARM ANIMAL HEN,332.84,481,44,0.0,0.0,0.0,0.0
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,332.14,186,29,11.25,3.0,1.0,0.015873015873015872
84638,SMALL KITCHEN FLOWER POTS PLAQUE,331.5,50,37,0.0,0.0,0.0,0.0
21248,DOOR HANGER  MUM + DADS ROOM,330.71999999999997,205,66,1.45,1.0,1.0,0.0048543689320388345
90200A,PURPLE SWEETHEART BRACELET,328.44,78,50,0.0,0.0,0.0,0.0
82001s,VINYL RECORD FRAME SILVER,328.23999999999995,44,12,0.0,0.0,0.0,0.0
23236,DOILEY BISCUIT TIN,327.6,120,13,95.37,33.0,17.0,0.21568627450980393
16259,PIECE OF CAMO STATIONERY SET,326.56,3380,31,8.64,108.0,1.0,0.03096330275229358
84708B,PINK JEWELLED PHOTO FRAME,326.35,62,19,0.0,0.0,0.0,0.0
85204,HANGING WOOD AND FELT FLOWER,325.96,2055,104,0.12,1.0,1.0,0.00048638132295719845
23037,CANDLE HOLDER SILVER MADELINE,325.15999999999997,196,20,0.0,0.0,0.0,0.0
23478,WOODLAND LARGE PINK FELT HEART,324.40000000000003,285,13,0.0,0.0,0.0,0.0
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,324.01,32,23,19.9,2.0,1.0,0.058823529411764705
23521,CAT AND BIRD WALL ART,323.64,270,4,0.0,0.0,0.0,0.0
23695,DOILY THANK YOU CARD,323.32,765,57,0.0,0.0,0.0,0.0
85205B,PINK FELT EASTER RABBIT GARLAND,323.15,122,29,0.0,0.0,0.0,0.0
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,322.53999999999996,135,51,0.0,0.0,0.0,0.0
84509c,SET OF 4 POLKADOT PLACEMATS,322.22,43,27,0.0,0.0,0.0,0.0
21403,BLUE EGG  SPOON,322.18,1857,106,0.0,0.0,0.0,0.0
22092,BLUE PAISLEY TISSUE BOX,322.18,672,91,0.0,0.0,0.0,0.0
16238,PARTY TIME PENCIL ERASERS,322.09,1398,134,0.0,0.0,0.0,0.0
23205,CHARLOTTE BAG ALPHABET  DESIGN,320.5,400,22,140.25,191.0,8.0,0.32318104906937395
21425,SKULLS STORAGE BOX LARGE,320.49,87,30,0.0,0.0,0.0,0.0
16236,KITTY PENCIL ERASERS,320.09,1438,136,0.0,0.0,0.0,0.0
21371,MIRRORED WALL ART POPPIES,319.71,287,38,0.0,0.0,0.0,0.0
20936,FORKED CACTUS CANDLE,319.66,100,34,2.95,1.0,1.0,0.009900990099009901
21026,SPACE OWL,319.5,258,68,0.0,0.0,0.0,0.0
22202,MILK PAN PINK POLKADOT,319.35,64,37,3.75,1.0,1.0,0.015384615384615385
22287,DECORATION WOBBLY CHICKEN,319.14,560,45,4.68,12.0,1.0,0.02097902097902098
